validation_gap_count,log1p_modules_touched,log1p_files_changed,prior_failures_90d,release_pressure_score,is_high_pressure,critical_files_touched,log1p_tests_impacted_count,log1p_open_defects_linked,log1p_pipeline_duration_min,coverage_delta_pct,log1p_lines_added,is_large_change,log1p_lines_deleted,log1p_change_density_lines_per_file,is_negative_coverage_delta,defects_per_module,net_lines_changed,validation_gap_ratio,reviewer_count,historical_failure_rate,author_experience_months_was_missing,author_experience_months,log1p_tests_per_file_changed,week,branch_type_hotfix,environment_profile_profile_dependency,validation_level_basic_checks,branch_type_development,change_type_feature,branch_type_release_candidate,change_type_bugfix,component_area_functional_area_f,validation_level_integrated_checks,component_area_functional_area_d,environment_profile_profile_standard,environment_profile_profile_extended,validation_level_broad_regression_checks,synthetic_component_grouped_CMP_014,validation_level_readiness_review,synthetic_component_grouped_CMP_010,synthetic_component_grouped_CMP_018,change_type_test,validation_level_component_checks,change_type_configuration,environment_profile_profile_distributed,change_type_refactor,synthetic_component_grouped_CMP_016,change_type_dependency,synthetic_component_grouped_CMP_015,component_area_functional_area_b,component_area_functional_area_c,synthetic_component_grouped_CMP_006,synthetic_component_grouped_other_component,synthetic_component_grouped_CMP_003,component_area_functional_area_a,synthetic_component_grouped_CMP_012,synthetic_component_grouped_CMP_011,component_area_functional_area_e,synthetic_component_grouped_CMP_002,high_risk_change
-1.1708556493527944,-0.8269568759259679,-0.30002173976152585,-0.9645316570690899,-0.9274868608245173,-0.5818408389341928,-0.45190126314351836,-0.3957649128501789,-0.8321916170837096,-0.12089010154630633,0.014364304140667805,2.538388960611836,1.7320508075688774,4.041668236202693,4.3735414942582675,-0.9777475236731106,-0.659243857321593,-4.334219839435486,-0.2773623421977632,0.44373487366209996,0.21208259480274072,-0.21707238158772646,-0.09184340343567256,-0.3205631647163956,0.08548693892121398,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.30569137643201033,-0.8269568759259679,-0.5116520911698049,-0.9645316570690899,0.49907400802804786,-0.5818408389341928,-0.45190126314351836,-0.6837736968864428,0.6940969741864366,-1.0391232051152812,-0.14669001501227436,-0.46203678674934706,-0.5773502691896258,-0.43140891443754786,-0.142289029698711,1.0227589186248138,0.9588921232552959,-0.2012187542909562,-0.07232440764755356,0.44373487366209996,-0.697899829914553,-0.21707238158772646,-0.32656519007621715,-0.5050771718147844,1.6437298762192905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.5594728964887737,0.8252447771814059,0.3606992546139922,-0.9645316570690899,-0.3069908731528732,-0.5818408389341928,2.212872770135214,0.3794545906221191,1.586918565357992,-0.4468080878333467,0.4670575255435323,-0.147490316028796,-0.5773502691896258,0.12576637295852128,-0.5091627137156238,-0.9777475236731106,0.41951346306299947,-0.22933440793139517,-0.13383578801261645,-1.035381371878233,1.0778911154075446,-0.21707238158772646,0.1224677930622157,0.1301076102609531,0.7780393554981369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.5594728964887737,1.3571349077360133,0.7337817744295698,0.09152490176568007,0.4294856729620693,-0.5818408389341928,-0.45190126314351836,0.5666820710111193,-0.8321916170837096,-0.11640032198870855,-0.7996129304971751,-0.4282094096614997,-0.5773502691896258,0.5073208201152116,-0.8066879014788756,1.0227589186248138,-0.659243857321593,-0.4612885504650167,-0.15775688037680757,-1.035381371878233,-0.05296082987219919,-0.21707238158772646,0.8878649234118174,0.07699884878547118,0.9511774596423677,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5594728964887737,3.009336560843388,3.5334268270848046,-0.9645316570690899,-0.2779957335420487,-0.5818408389341928,2.212872770135214,2.250303405262992,-0.8321916170837096,0.9373433099854902,-2.8715549823025937,2.5079414613290685,1.7320508075688774,2.1845341273608305,-0.5433204302631746,1.0227589186248138,-0.659243857321593,1.4646337239050529,-0.25383339888872275,1.922851119202433,-0.636056364157067,-0.21707238158772646,-1.3981211725656595,0.09845888885877695,0.7780393554981369,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.1708556493527944,-0.8269568759259679,0.06053960560822243,1.14758146060045,0.06414691386568033,-0.5818408389341928,-0.45190126314351836,0.014901178322615831,-0.8321916170837096,-0.8090807501759022,0.014364304140667805,-1.0015575145243483,-0.5773502691896258,0.35011443156988614,-0.550387634295048,-0.9777475236731106,-0.659243857321593,-0.5491499680913885,-0.2773623421977632,-1.035381371878233,0.06189132082027463,-0.21707238158772646,-1.4338397053153078,-0.09406822229553764,0.9511774596423677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.30569137643201033,0.13951913477135,-0.30002173976152585,-0.9645316570690899,0.23811775153062734,-0.5818408389341928,-0.45190126314351836,-0.5930597255678751,0.6940969741864366,-0.5885444038149054,0.3190616647002882,-0.9191890963702086,-0.5773502691896258,-0.7520631003377126,-0.8461676447467877,-0.9777475236731106,0.1498241329668514,-0.2644789749819439,-0.09015379326061526,-1.035381371878233,0.40644777289769657,-0.21707238158772646,-0.36228372282586535,-0.5548133627147307,0.08548693892121398,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.1708556493527944,-0.8269568759259679,-1.0285538482653527,1.14758146060045,0.7890254041362929,1.7186830711845267,-0.45190126314351836,2.365813388789443,-0.8321916170837096,0.9708886261279152,-0.712556541765855,-0.4171182232078432,-0.5773502691896258,-0.2336082185877979,0.5395887325535216,1.0227589186248138,-0.659243857321593,-0.22933440793139517,-0.2773623421977632,0.44373487366209996,0.37110864960770457,-0.21707238158772646,-0.8266246485712903,4.241804312137085,-1.2996178942326317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.30569137643201033,-0.8269568759259679,-1.0285538482653527,1.14758146060045,0.33090219828526585,-0.5818408389341928,-0.45190126314351836,-0.11397292118183884,-0.8321916170837096,-0.22277373844774132,-0.8387883054262691,0.20897424897576433,-0.5773502691896258,-1.7105670295801854,0.647311388091692,1.0227589186248138,-0.659243857321593,0.2275449637257381,-0.16098946042602258,-0.2958232491080665,-0.706734610737051,-0.21707238158772646,-0.14797252632797675,0.6572110280864083,1.1243155637865982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.289801442330342,-0.8269568759259679,-0.5116520911698049,1.14758146060045,1.299339861286804,1.7186830711845267,-0.45190126314351836,-0.2610548357427137,1.586918565357992,0.1411698107345084,0.8065774415956807,-0.3109186544175918,-0.5773502691896258,0.5586076360785919,0.529341560155212,-0.9777475236731106,2.5770281038321845,-0.44371626693974237,0.26086223599653713,-0.2958232491080665,1.1750737044550226,-0.21707238158772646,-0.1224592886496567,0.014013141954744672,-0.08765116522301675,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.30569137643201033,0.13951913477135,-0.5116520911698049,-0.9645316570690899,1.3979233359636074,1.7186830711845267,-0.45190126314351836,-0.14177598193808894,0.6940969741864366,0.7181877722442146,0.5628195531479844,0.1520585850064536,-0.5773502691896258,-0.48587993222145365,0.33592319210393085,-0.9777475236731106,0.1498241329668514,0.04830767176793966,-0.15775688037680757,-0.2958232491080665,-0.38868250112712316,4.606758320361751,-0.16838311647063273,0.16696950927703505,0.08548693892121398,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.30569137643201033,0.13951913477135,0.21688001733402199,-0.9645316570690899,1.380526252197113,1.7186830711845267,-0.45190126314351836,2.0190838336955723,-0.8321916170837096,4.161284523347666,0.8109302610322467,0.3542123059331826,-0.5773502691896258,-0.5622024752832716,-0.24349399065265281,-0.9777475236731106,-0.659243857321593,0.16779919973980528,-0.2626667905747106,0.44373487366209996,-1.457690980649381,-0.21707238158772646,1.3113846688719306,2.5228265913803427,-0.4339273735114782,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.30569137643201033,0.13951913477135,0.06053960560822243,0.09152490176568007,1.8734436255811293,1.7186830711845267,-0.45190126314351836,-0.6837736968864428,-0.8321916170837096,-0.48532347429083095,-1.500416859784302,0.31611646081644235,-0.5773502691896258,0.04159737644410671,0.09166196832727719,1.0227589186248138,-0.659243857321593,0.009648648012336076,-0.07232440764755356,0.44373487366209996,0.19441303315774472,-0.21707238158772646,-0.8878564189992584,-0.9043807735196864,-1.1264797900884012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.1708556493527944,4.1296480833961535,4.383821305806935,-0.9645316570690899,-0.4751626828956552,-0.5818408389341928,2.212872770135214,2.8153087584396226,-0.8321916170837096,1.9524826183419353,-0.13798437613914238,3.188054042005671,1.7320508075688774,2.8466032073877705,-0.5053424279347551,1.0227589186248138,-0.659243857321593,2.6419767200984348,-0.2773623421977632,-0.2958232491080665,1.2722562935025001,-0.21707238158772646,-0.7602902306076581,0.1831444436192812,1.4705917720750599,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.1708556493527944,0.13951913477135,0.3606992546139922,-0.9645316570690899,0.9340011021904153,1.7186830711845267,-0.45190126314351836,0.1295829406245579,0.6940969741864366,-0.9712324117651868,-0.9519616107769854,-0.13846262304373264,-0.5773502691896258,0.5073208201152116,-0.28422693429020973,1.0227589186248138,0.1498241329668514,-0.3593693060184254,-0.2773623421977632,1.922851119202433,0.8216824715551023,-0.21707238158772646,1.8267520699739954,-0.1818390938466849,0.9511774596423677,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-1.1708556493527944,0.13951913477135,-0.11071193950919425,-0.9645316570690899,0.43528470088423427,-0.5818408389341928,2.212872770135214,-0.4702646694728496,-0.8321916170837096,0.723680896392953,-1.3088928045753976,0.18081442654717567,-0.5773502691896258,-0.41374160115474373,-0.02455763380293287,1.0227589186248138,-0.659243857321593,0.04830767176793966,-0.2773623421977632,0.44373487366209996,0.11490000575526267,-0.21707238158772646,-1.1276808531754672,-0.5492084965308927,0.43176314720967546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.1708556493527944,-0.8269568759259679,-0.30002173976152585,1.14758146060045,-0.057632672499782246,-0.5818408389341928,-0.45190126314351836,-0.43234947327231377,-0.8321916170837096,1.186804647160207,0.14494888723764796,-0.6983806732947047,-0.5773502691896258,-1.0288528822135066,-0.8015420922704507,1.0227589186248138,-0.659243857321593,-0.17310310065051723,-0.2773623421977632,-0.2958232491080665,-0.7597432956720391,-0.21707238158772646,-0.4337207883251615,-0.36469448943250415,-0.26078926936724744,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.1708556493527944,0.8252447771814059,0.7337817744295698,-0.9645316570690899,0.45848081257289336,-0.5818408389341928,-0.45190126314351836,0.42950674567326097,-0.8321916170837096,0.15652596031791746,0.6281118446964745,-0.725829340095691,-0.5773502691896258,-0.17377086562849842,-1.4007946639890525,-0.9777475236731106,-0.659243857321593,-0.3312536523779865,-0.2773623421977632,0.44373487366209996,-1.219151898441935,-0.21707238158772646,-0.5255684439671137,-0.09406822229553764,1.1243155637865982,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5594728964887737,0.13951913477135,-0.30002173976152585,0.09152490176568007,1.009388465178559,1.7186830711845267,-0.45190126314351836,-0.009630612128584232,-0.8321916170837096,-0.22277373844774132,0.057892498506327855,0.00648515236242296,-0.5773502691896258,-1.5348136679512931,-0.30050257868329733,1.0227589186248138,-0.659243857321593,0.11859680586903709,-0.0673234824146216,1.1832929964322665,1.873021389432364,-0.21707238158772646,0.32147104695311207,0.16240892839295104,0.08548693892121398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.30569137643201033,0.8252447771814059,0.21688001733402199,0.09152490176568007,-1.2290363127770922,-0.5818408389341928,-0.45190126314351836,0.36222191743621146,-0.8321916170837096,0.3307772729981771,0.014364304140667805,-0.5938165699989708,1.7320508075688774,1.0554399499310794,0.03658404130192534,-0.9777475236731106,-0.659243857321593,-0.7846185673300649,-0.20438273837480725,-1.035381371878233,-0.7774128573170351,-0.21707238158772646,-0.265333419648249,0.2222846914373787,-0.26078926936724744,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5594728964887737,-0.8269568759259679,-0.11071193950919425,0.09152490176568007,-0.7245208835487458,-0.5818408389341928,-0.45190126314351836,-0.2610548357427137,-0.8321916170837096,0.48888866434395817,-1.2044251380978137,-1.1637095138850257,-0.5773502691896258,-0.24900248854726842,-0.8932989576066147,1.0227589186248138,-0.659243857321593,-0.4085716998891936,-0.008250053100613042,-1.035381371878233,0.7421694441526203,-0.21707238158772646,-1.194015271139099,-0.301341347763156,-0.08765116522301675,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.5594728964887737,0.13951913477135,-0.30002173976152585,2.2036380194352203,0.2903090028301118,-0.5818408389341928,-0.45190126314351836,-0.06049694370751759,-0.8321916170837096,-0.6004080635643799,-2.0401664699184865,-0.6320912924506439,-0.5773502691896258,0.9785167767509048,0.4778853579000565,1.0227589186248138,-0.659243857321593,-0.7494740002795162,-0.05655225883599897,1.1832929964322665,0.45945645783268463,-0.21707238158772646,-0.6480319848230499,0.09712621465906815,-0.9533416859441703,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.30569137643201033,-0.8269568759259679,-0.5116520911698049,-0.9645316570690899,-0.9622810283575067,-0.5818408389341928,-0.45190126314351836,-0.6374303788696394,-0.8321916170837096,0.062247687783872185,0.5758780114576825,-1.0712478052680958,-0.5773502691896258,-0.5427029323040367,-0.6212318653213736,-0.9777475236731106,-0.659243857321593,-0.3312536523779865,-0.08164431376347217,1.1832929964322665,0.1325695674002587,4.606758320361751,-0.16838311647063273,-0.450104569039984,-1.4727559983768626,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
